交通运输部关于做好公路养护工程招标投标工作进一步推动优化营商环境政策落实的通知	概括性措施	一、高度重视优化营商环境
十三、设立区级快捷贷款服务中心	描述性措施	与辖区内商业银行、金融机构共同建立小微快贷中心，为民众办理银行贷款、信用贷款、小额贷款、抵押贷款等业务进行快速贷款服务，以及金融理财产品的咨询建议和金融风险防范的宣传
北京市地方金融监督管理局 中国人民银行营业管理部 中国银行保险监督管理委员会北京监管局关于印发《深化金融供给侧改革 持续优化金融信贷营商环境的意见》的通知	概括性措施	十四、设立地方金融资产管理公司
十四、设立地方金融资产管理公司	描述性措施	推动设立北京第二家不良资产处置的金融资产管理公司，重点针对科技创新企业、民营企业、小微企业的不良资产的处置，开展不良资产剥离、股权质押、存量资产变现等业务
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	描述性措施	深入学习贯彻党的十九大精神，坚持需求导向、问题导向、效果导向和服务导向，按照由注重事前审批向注重事中事后监管转变、由部门分段串联办理向协调同步并联办理转变的思路，对标国际标准，强化服务意识，进一步创新机制、完善制度、强化协调、落实责任，压缩办理时限、优化工作流程，切实提高电力接入效率和公共服务水平，为本市进一步营造国际化、法治化、便利化的营商环境提供有力支撑
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	概括性措施	(一)优化流程，进一步提高办理效率
(一)优化流程，进一步提高办理效率	描述性措施	规划国土、住房城乡建设、交通路政、公安交管、园林绿化等部门优化审批事项工作流程，缩短审批事项工作时间
(一)优化流程，进一步提高办理效率	描述性措施	电网企业精简用户申请材料，对企业内部工作流程进行优化、缩短办理时间，将办理时限、标准、流程等向社会公开
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	概括性措施	(二)完善机制，进一步提高服务水平
(二)完善机制，进一步提高服务水平	描述性措施	行业主管部门要加强本行业相关接入事项的指导、协调和监督检查
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	概括性措施	(三)改革创新，进一步提高用户满意度
(三)改革创新，进一步提高用户满意度	描述性措施	进一步明确和细化费用标准，探索实施优惠政策
(三)改革创新，进一步提高用户满意度	描述性措施	采取多种措施，切实降低用户接入工程费用，减轻用户负担
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	描述性措施	相关责任部门要进一步强化服务管理，加强业务指导，完善沟通机制，注重工作配合，依法依规实施行政许可，缩短审批时间，采取“一串四并”(先行办理规划许可，其他许可并行办理)的方式提高工作效率
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	描述性措施	对需要办理施工许可手续的“获得电力”工程，在落实质量安全的前提下，按照优化营商环境相关政策加快办理
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	描述性措施	符合本意见适用范围的用户报装业务由电网企业负责一口受理，电网企业投资建设，降低用户电力接入成本，提高用电可靠性，提升供电服务水平
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	描述性措施	减少企业办理手续，从6项缩减为申请受理、装表接电2项
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	描述性措施	压缩电力接入办理时间，平均用时原则上不超过25天，
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	描述性措施	降低用户接电成本，电网到用户电表(含电表)之间的工程费用，由电网企业承担
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	概括性措施	(一)严格落实各项审批流程
(一)严格落实各项审批流程	描述性措施	进一步优化电力接入审批流程是优化我市营商环境工作举措的一项重要内容，各相关审批部门必须高度重视，深刻认识其重要意义，要以强烈的责任担当、扎实的工作举措，坚决贯彻落实好各项审批流程
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	概括性措施	(二)切实发挥电网企业作用
(二)切实发挥电网企业作用	描述性措施	国网北京市电力公司要按照文件要求，进一步细化责任分工，优化办理流程，
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电力接入营商环境的意见	概括性措施	(三)做好宣传贯彻工作
(三)做好宣传贯彻工作	描述性措施	各相关单位要组织专题培训，将文件内容宣传贯彻到各级办事机构，尤其是面向用户的受理窗口工作人员，保证文件内容能够有效落实
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	描述性措施	深入贯彻落实习近平新时代中国特色社会主义思想和党的十九大精神，对标世行关于“改善营商环境”的工作要求和国际标准，结合我市功能定位，以企业需求为导向、以现状改革为重点、以提升服务质量为抓手，以提高办事效率和降低企业成本为目标，落实各方责任，转变服务观念，积极推进审批体制改革创新，加强事中事后监管，健全机制、完善制度、强化协调，压缩办理时限、优化工作流程，切实提高电、水、气、热接入效率和服务水平，为本市进一步营造国际化、法治化、便利化的营商环境提供有力支撑
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	（一）优化流程，进一步提高办理效率
（一）优化流程，进一步提高办理效率	描述性措施	规划国土、住房城乡建设、交通路政、公安交管、园林绿化等部门优化审批事项工作流程，缩短审批事项工作时间
（一）优化流程，进一步提高办理效率	描述性措施	相关企业精简用户申请材料，对企业内部工作流程进行优化、缩短办理时间，将办理时限、标准、流程等向社会公开
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	（二）完善机制，进一步提高服务水平
（二）完善机制，进一步提高服务水平	描述性措施	行业主管部门要加强本行业相关接入事项的指导、协调和监督检查
（二）完善机制，进一步提高服务水平	描述性措施	相关企业作为用户接入工程的实施主体，为用户提供一站式服务
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	（三）改革创新，进一步提高用户满意度
（三）改革创新，进一步提高用户满意度	描述性措施	进一步明确和细化费用标准，探索实施优惠政策
（三）改革创新，进一步提高用户满意度	描述性措施	采取多种措施，切实降低用户接入工程费用，减轻用户负担
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	描述性措施	相关责任部门要进一步强化服务管理，加强业务指导，完善沟通机制，注重工作配合，依法依规实施行政许可，缩短审批时间，提高工作效率
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	描述性措施	根据市住房城乡建设委《关于进一步明确施工许可审批分工的通知》（京建发〔2017〕548号）和《关于推行建筑工程施工许可证电子证照的通知》（京建发〔2018〕95号）要求，自2018年3月1日起，推行建筑工程施工许可电子证照，与纸质施工许可证具有同等法律效力
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	描述性措施	对于本市申请新装、增容等业扩服务的低压用户电力接入工程及10千伏用户业扩工程，由电网企业一口受理，降低用户电力接入成本，提高用电可靠性，提升供电服务水平
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	办理手续从6项缩减为申请受理、外部工程施工、装表接电3项
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	压缩电力接入办理时间，平均用时原则上不超过30个工作日
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	二是精简用户申请资料
二是精简用户申请资料	描述性措施	（一）低压居民用户提供申请材料缩减至3项
二是精简用户申请资料	描述性措施	（二）低压非居民用户提供申请材料缩减至3项
二是精简用户申请资料	描述性措施	（三）高压用户提供申请材料缩减至4项
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	电网企业在受理申请1个工作日内预约进行现场勘查
电网企业在受理申请1个工作日内预约进行现场勘查	描述性措施	一是现场收取资料、核查报装申请及资料、了解需求，编制现场勘查单
电网企业在受理申请1个工作日内预约进行现场勘查	描述性措施	二是推行内部联合勘查，实现电网企业内部管理并行推进
电网企业在受理申请1个工作日内预约进行现场勘查	描述性措施	三是尽可能优化电源路径，实现时间、成本双节约
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	电网企业在取得占、掘路许可后12个工作日内完成项目外线工程建设及装表发电
电网企业在取得占、掘路许可后12个工作日内完成项目外线工程建设及装表发电	描述性措施	一是倒排工期计划，明确时间节点和责任人
电网企业在取得占、掘路许可后12个工作日内完成项目外线工程建设及装表发电	描述性措施	二是压缩工程物资及服务采购时限，提升物料标准化和典型设计标准化水平，统一技术标准和设计标准，做到通用互换
电网企业在取得占、掘路许可后12个工作日内完成项目外线工程建设及装表发电	描述性措施	三是推广不停电作业等新技术，提高送电计划灵活性，优先保证用户无障碍按时接电
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	描述性措施	市自来水集团对服务范围内申请新建、扩建等服务的用户用水接入工程，简化用户办理程序
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	描述性措施	用户申请用水接入，由供水企业统一窗口受理，降低用户用水接入成本，提高用水可靠性、提升供水服务水平，压缩办理时间，用户在供水企业办理手续平均用时原则上不超过15个工作日
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	小专管工程用户提供申请材料由3项缩减至2项
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	一般工程用户提供申请材料由6项缩减至3项
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	描述性措施	对于东城区、西城区、朝阳区、海淀区、丰台区、石景山区区域内需向公共排水设施排放雨、污水的接入工程，我集团进一步优化排水接入办理流程、缩短办理时限、提高服务水平
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	描述性措施	市燃气集团对服务范围内天然气新发展用户工程简化工作流程、压缩工作时限、提高工作效率、提升服务水平，积极从管理用户向服务用户转变
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	市燃气集团在受理申请1个工作日内与用户预约现场勘查时间，并按照约定时间在1个工作日内完成现场勘查
市燃气集团在受理申请1个工作日内与用户预约现场勘查时间，并按照约定时间在1个工作日内完成现场勘查	描述性措施	一是现场收取资料、核查报装申请及资料、了解需求，填写现场勘查确认表
市燃气集团在受理申请1个工作日内与用户预约现场勘查时间，并按照约定时间在1个工作日内完成现场勘查	描述性措施	二是判断接入条件（无外线、低压或中压以上），优化气源路径，为用户节省施工时间及投资成本
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	一是审核交底手续资料
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	二是组织建设单位、设计单位、监理单位、施工单位进行现场交底工作
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	一是审核验收手续资料
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	二是组织建设单位、设计单位、监理单位、施工单位进行现场验收工作
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	对于市热力集团区域热源新用户发展工程，简化用户办理程序，提供一站式服务
对于市热力集团区域热源新用户发展工程，简化用户办理程序，提供一站式服务	描述性措施	用户从报装到开通用热由一个部门负责总牵头，协调内部沟通事项
对于市热力集团区域热源新用户发展工程，简化用户办理程序，提供一站式服务	描述性措施	缩短申请受理时间，由原7个工作日缩短为1个工作日
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	二是精简用户报装资料
北京市城市管理委员会 北京市规划和国土资源管理委员会 北京市住房和城乡建设委员会 北京市水务局 北京市园林绿化局 北京市交通委员会路政局 北京市公安局公安交通管理局关于北京市进一步优化电、水、气、热接入营商环境的意见(试行)	概括性措施	市热力集团在受理申请3个工作日内预约现场勘查
市热力集团在受理申请3个工作日内预约现场勘查	描述性措施	一是现场回收用热报装卡、补齐相关图纸资料、了解需求
市热力集团在受理申请3个工作日内预约现场勘查	描述性措施	二是推行内部联合勘查，实现市热力集团内部管理并行推进
北京市城市管理委员会等部门关于进一步优化营商环境 免除企业低压电力接入占掘路行政审批的通知	概括性措施	一、扩大《若干规定》中低压电力接入适用范围
北京市城市管理委员会等部门关于进一步优化营商环境 免除企业低压电力接入占掘路行政审批的通知	概括性措施	二、明确低压供电范围
北京市城市管理委员会等部门关于进一步优化营商环境 免除企业低压电力接入占掘路行政审批的通知	概括性措施	三、切实强化监管
三、切实强化监管	描述性措施	各有关部门要从审查工作方案、施工现场管理、修复质量验收等方面切实加强事中事后监管，依法依规督促国网北京市电力公司及时妥善消除安全隐患，确保城市运行安全
北京市小微企业信用担保代偿补偿资金管理实施细则	概括性措施	为进一步完善我市政府融资担保体系，加大对政策性融资担保业务的风险补偿力度，促进政府性融资担保机构为符合我市政策导向的小微企业提供更充分的融资担保服务，根据《中小企业促进法》《关于有效发挥政府性融资担保基金作用切实支持小微企业和“三农”发展的指导意见》《关于调整中小企业信用担保代偿补偿试点政策的通知》及有关法律、法规和规定，结合我市实际情况，我们对《北京市小微企业信用担保代偿补偿资金管理实施细则》(京财经一〔2016〕1592号)进行了修订，
北京市小规模食品生产经营管理规定	概括性措施	食品的网络经营管理，依照国家有关规定执行
北京市小规模食品生产经营管理规定	概括性措施	小作坊、小餐饮店和小食杂店的具体认定标准由市市场监督管理部门制定
北京市小规模食品生产经营管理规定	概括性措施	第五条　市和区人民政府按照安全、有序、便民的原则，统一领导、组织、协调和指导本行政区域内小规模食品生产经营管理工作，并将工作情况列入政府绩效管理评价考核体系
北京市小规模食品生产经营管理规定	概括性措施	统筹规划、优先布局居民生活性服务业配套设施
北京市小规模食品生产经营管理规定	概括性措施	可以通过政策引导、资金扶持等措施，鼓励和支持小规模食品生产经营者改进生产经营条件和工艺技术
北京市小规模食品生产经营管理规定	概括性措施	乡镇人民政府、街道办事处统筹辖区内的小规模食品生产经营管理工作，组织协调辖区内食品生产经营执法事项
北京市小规模食品生产经营管理规定	概括性措施	第六条　市和区市场监督管理部门依照本规定对小作坊、小餐饮店和小食杂店实施监督管理，城管执法部门依照本规定对食品摊贩实施监督管理
北京市小规模食品生产经营管理规定	概括性措施	市场监督管理部门和城管执法部门应当建立健全小规模食品生产经营活动的监督检查制度，并将监督执法结果依法向社会公开
北京市小规模食品生产经营管理规定	概括性措施	加强宣传教育和指导，督促从业者掌握相关法律、法规和生产经营规定
北京市小规模食品生产经营管理规定	概括性措施	及时调查处理食品生产经营违法行为
北京市小规模食品生产经营管理规定	概括性措施	第七条　鼓励小规模食品生产经营者组建或者加入行业协会商会
北京市小规模食品生产经营管理规定	概括性措施	行业协会商会为会员提供培训、咨询、评定、维权等服务，引导、规范会员依法开展食品生产经营活动
北京市小规模食品生产经营管理规定	概括性措施	第八条　本市对小作坊、小餐饮店实行许可制度，对小食杂店、食品摊贩实行备案制度
北京市小规模食品生产经营管理规定	概括性措施	小作坊、小餐饮店和小食杂店的许可备案具体管理办法由市市场监督管理部门制定，食品摊贩备案具体办法由区人民政府制定
北京市小规模食品生产经营管理规定	概括性措施	第九条　本市对小作坊生产加工的食品实施品种目录管理
北京市小规模食品生产经营管理规定	概括性措施	食品品种目录及其相应生产加工要求由区人民政府根据本区实际情况制定
北京市小规模食品生产经营管理规定	概括性措施	第十二条　区人民政府根据本区域城市规划和实际情况，依照方便群众、合理布局的原则，可以明确食品摊贩的临时经营区域、经营时段、经营类别，以及临时经营区域实际可容纳的摊位数，向社会公布
北京市小规模食品生产经营管理规定	概括性措施	乡镇人民政府、街道办事处可以根据申请人数、实际可容纳的摊位数量和有效期限，对符合条件的准予备案
北京市小规模食品生产经营管理规定	概括性措施	第二十一条　对小规模食品生产经营者的食品安全违法行为，依照本规定追究法律责任
北京市小规模食品生产经营管理规定	概括性措施	未作规定的，依照《中华人民共和国食品安全法》追究法律责任
北京市小规模食品生产经营管理规定	概括性措施	市场监督管理部门、城管执法部门依照本规定确定的职责，有权对小规模食品生产经营者采取《中华人民共和国食品安全法》第一百一十条规定的措施
北京市小规模食品生产经营管理规定	概括性措施	第二十二条　小作坊违反本规定第九条第二款规定、小餐饮店违反本规定第十条规定，未取得许可从事食品生产经营活动的，由市场监督管理部门没收违法所得和违法生产经营的食品以及违法生产经营的工具、设备、原料等物品，并处5000元以上5万元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	情节严重的，并处5万元以上10万元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	小食杂店违反本规定第十一条规定，未取得备案从事食品经营活动的，由市场监督管理部门责令停止违法经营活动、限期改正
北京市小规模食品生产经营管理规定	概括性措施	逾期拒不改正的，没收违法所得和违法经营的食品，并处2000元以上5000元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	情节严重的，并处5000元以上5万元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	食品摊贩违反本规定第十二条第二款规定，未取得备案从事食品经营活动的，由城管执法部门依照相关法律、法规予以处罚
北京市小规模食品生产经营管理规定	概括性措施	第二十三条　小规模食品生产经营者以欺骗、贿赂等不正当手段取得许可或者备案的，由市场监督管理部门或者城管执法部门对小作坊、小餐饮店、小食杂店处5000元以上5万元以下罚款，对食品摊贩处2000元以上5000元以下罚款，并由原许可部门撤销许可
北京市小规模食品生产经营管理规定	概括性措施	第二十四条　小作坊、小食杂店违反本规定第八条第二款规定，超出许可或备案载明的生产经营范围从事食品生产经营活动的，由市场监督管理部门对小作坊、小食杂店依照本规定第二十二条的规定处理
北京市小规模食品生产经营管理规定	概括性措施	小餐饮店违反本规定第八条第二款规定，超出许可载明的经营范围从事食品经营活动的，由市场监督管理部门责令停止违法经营活动、限期改正
北京市小规模食品生产经营管理规定	概括性措施	逾期拒不改正的，没收违法所得和违法经营的食品以及违法经营的工具、设备、原料等物品
北京市小规模食品生产经营管理规定	概括性措施	并处2000元以上1万元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	情节严重的，并处1万元以上5万元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	食品摊贩违反本规定第八条第二款规定，超出备案载明的经营区域、经营时段从事食品生产经营活动的，由城管执法部门依照相关法律、法规予以处罚
北京市小规模食品生产经营管理规定	概括性措施	第二十五条　小规模食品生产经营者违反本规定第十三条第一项至第五项规定，尚不构成犯罪的，由市场监督管理部门或者城管执法部门没收违法所得和违法生产经营的食品，并可以没收用于违法生产经营的工具、设备、原料等物品
北京市小规模食品生产经营管理规定	概括性措施	情节严重的，吊销许可证，并可以按照相关法律规定，由公安机关对其直接负责的主管人员和其他直接责任人员处以相关行政处罚
北京市小规模食品生产经营管理规定	概括性措施	第二十六条　小规模食品生产经营者违反本规定第十三条第六项至第十一项，第十七条第七项、第八项，第十九条第五项，第二十条第二项规定，尚不构成犯罪的，由市场监督管理部门或者城管执法部门没收违法所得和违法生产经营的食品，并可以没收用于违法生产经营的工具、设备、原料等物品
北京市小规模食品生产经营管理规定	概括性措施	对小作坊、小餐饮店、小食杂店并处5000元以上5万元以下罚款，对食品摊贩并处5000元以上1万元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	情节严重的，由原许可部门吊销许可证
北京市小规模食品生产经营管理规定	概括性措施	第二十七条　小规模食品生产经营者违反本规定第十三条第十二项、第十三项，第十六条第二款规定的，由市场监督管理部门或者城管执法部门没收违法所得和违法生产经营的食品，并可以没收违法生产经营的工具、设备、原料等物品
北京市小规模食品生产经营管理规定	概括性措施	对小作坊、小餐饮店、小食杂店并处2000元以上1万元以下罚款，对食品摊贩并处1000元以上5000元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	情节严重的，责令停产停业，直至由原许可部门吊销许可证
北京市小规模食品生产经营管理规定	概括性措施	第二十八条　小规模食品生产经营者违反本规定第十三条第十四项至第十六项，第十五条，第十六条第一款、第十七条第一项至第六项，第十八条第一项至第六项，第十九条第一项至第四项规定的，由市场监督管理部门或者城管执法部门责令限期改正
北京市小规模食品生产经营管理规定	概括性措施	逾期拒不改正的，对小作坊、小餐饮店、小食杂店处1000元以上5000元以下罚款，对食品摊贩处500元以上2000元以下罚款
北京市小规模食品生产经营管理规定	概括性措施	情节严重的，责令停产停业，直至由原许可部门吊销许可证
北京市小规模食品生产经营管理规定	概括性措施	第二十九条　小规模食品生产经营者违反本规定第十四条、第十八条第七项、第二十条第一项规定的，由市场监督管理部门或者城管执法部门责令限期改正
北京市小规模食品生产经营管理规定	概括性措施	逾期拒不改正的，对小作坊、小餐饮店、小食杂店处500元以上1000元以下罚款，对食品摊贩处200元以上500元以下罚款
北京市市场监督管理局 北京市人力资源和社会保障局 北京住房公积金管理中心关于进一步提高企业开办效率优化企业员工参保流程的通知	描述性措施	以群众需求为基本出发点，深化企业开办全流程网上协同办理，完善“e窗通”市级企业开办网上服务平台，提高全程电子办事系统的一体化、便利化、智能化水平，对标国际一流，努力营造稳定、公平、透明、可预期的营商环境
北京市市场监督管理局 北京市人力资源和社会保障局 北京住房公积金管理中心关于进一步提高企业开办效率优化企业员工参保流程的通知	概括性措施	(一)开展宣传培训
(一)开展宣传培训	描述性措施	各相关部门要在其门户网站明示员工信息采集纳入“e窗通”平台相应内容，着力提高政策知晓度和参与度
(一)开展宣传培训	描述性措施	各区政府、各相关部门要做好宣传工作，采取各种形式，全方位、多角度开展政策解读、宣传引导，加强对政务服务窗口工作人员服务标准和服务规范的培训，有效解决营商环境政策落地“最后一公里”问题
北京市市场监督管理局 北京市人力资源和社会保障局 北京住房公积金管理中心关于进一步提高企业开办效率优化企业员工参保流程的通知	概括性措施	(二)加强统筹协调
(一)开展宣传培训	描述性措施	市区两级工作专班统筹推进进一步提高企业开办效率优化营商环境的有关工作，加强沟通协作，确保各项改革举措落实到位
(一)开展宣传培训	描述性措施	各部门要主动听取企业及社会公众对政策落实情况的意见建议，形成社会共识，持续优化我市营商环境
北京市市场监督管理局 北京市人力资源和社会保障局 北京住房公积金管理中心关于进一步提高企业开办效率优化企业员工参保流程的通知	概括性措施	(三)确保工作落实
(三)确保工作落实	描述性措施	各部门要切实落实各项便利化举措，按照改革过程中对于流程、时限、成本的要求，统一标准、统一模式、统一时限，坚决兑现向社会的承诺事项，加强对政策落实情况的督促检查
北京市市场监督管理局 北京市人民政府行政审批制度改革办公室关于印发《北京市市场主体登记告知承诺制度实施意见(试行)》的通知	描述性措施	第一条　为深化商事制度改革，进一步转变政府职能，创新和规范市场主体登记行为，提高登记效率和便利化程度，服务市场主体发展，激发市场活力，构建更加开放透明的市场准入管理模式，根据《行政许可法》《优化营商环境条例》《北京市优化营商环境条例》等规定，制定本实施意见，在全市实施市场主体登记告知承诺制度
